"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"6/28/1990","-75","6.40069007873535","1203","28.479","15.507","0","2.77135479002584","0.518590145238796","27.67933152",
"6/29/1990","-75","6.40069007873535","1203","28.794","15.572","0","2.74525309708893","0.526820216475453","27.59112792",
"6/30/1990","-75","6.40069007873535","1203","28.162","15.187","0","2.77405810030611","0.520817461935142","27.397071",
"7/1/1990","-75","6.40069007873535","1203","29.667","15.483","0","2.59350380890834","0.502409985721603","27.19614204",
"7/2/1990","-75","6.40069007873535","1203","29.436","12.575","0.73471068","2.20323805016504","0.562744484961958","27.50619996",
"7/3/1990","-75","6.40069007873535","1203","28.43","14.092","0.4137039864","2.09211249019696","0.61828141285627","27.50838336",
"7/4/1990","-75","6.40069007873535","1203","28.737","13.34","0.916671636","2.0954713719037","0.641973986616371","27.4016214",
"7/5/1990","-75","6.40069007873535","1203","29.111","14.115","0.17166132","2.37472101867146","0.576739341352654","26.5676634",
"7/6/1990","-75","6.40069007873535","1203","27.69","12.185","0.4394533896","1.85078274949074","0.669442429057033","21.085254432",
"7/7/1990","-75","6.40069007873535","1203","28.233","11.895","5.7197556","1.87790929315662","0.687927108216534","27.15333552",
"7/8/1990","-75","6.40069007873535","1203","28.147","14.489","2.9285495424","1.9688955561753","0.680105521439928","22.949770032",
"7/9/1990","-75","6.40069007873535","1203","26.844","15.101","21.21563016","1.49282893112842","0.843299475497638","19.76045823",
"7/10/1990","-75","6.40069007873535","1203","27.44","14.901","20.8199544264","1.84814488596199","0.800701063573767","22.034023632",
"7/11/1990","-75","6.40069007873535","1203","25.839","14.777","32.72380632","1.37471223687212","0.878236461908811","18.15699618",
"7/12/1990","-75","6.40069007873535","1203","28.054","13.72","3.2958973584","2.20357555732522","0.652306995852299","26.5305888",
"7/13/1990","-75","6.40069007873535","1203","28.622","13.327","1.37844","2.26042959507126","0.641624384971605","27.45151884",
"7/14/1990","-75","6.40069007873535","1203","28.032","13.28","4.5713412","2.12885171272401","0.631756879266998","27.23517936",
"7/15/1990","-75","6.40069007873535","1203","28.137","13.469","2.1801014784","2.02874149036191","0.671329154313262","25.502746968",
"7/16/1990","-75","6.40069007873535","1203","28.604","15.018","0.240325812","2.28173552349994","0.557042171991767","27.49971996",
"7/17/1990","-75","6.40069007873535","1203","28.577","13.777","0.7278446448","2.04672406716894","0.639444659231615","27.1874268",
"7/18/1990","-75","6.40069007873535","1203","26.988","13.908","10.88847972","1.94063917643798","0.766257789048145","25.378256232",
"7/19/1990","-75","6.40069007873535","1203","27.537","14.154","7.5015999864","2.0683285603148","0.718035485506427","27.55164528",
"7/20/1990","-75","6.40069007873535","1203","27.975","13.732","3.424646412","2.07602642424786","0.682320020933326","27.85899204",
"7/21/1990","-75","6.40069007873535","1203","27.848","13.54","1.1672992152","2.02792131174871","0.652250532380495","27.486779832",
"7/22/1990","-75","6.40069007873535","1203","28.674","13.583","3.8108826","2.19124987920265","0.660663371501976","27.6259518",
"7/23/1990","-75","6.40069007873535","1203","28.738","14.175","1.0128024","2.33891427227762","0.576721446075334","28.03168116",
"7/24/1990","-75","6.40069007873535","1203","28.443","14.29","1.8127476","2.24593737131887","0.591879817182266","27.93560472",
"7/25/1990","-75","6.40069007873535","1203","28.517","13.231","0.77590944","2.21303749528163","0.604234729517677","28.13259096",
"7/26/1990","-75","6.40069007873535","1203","29.378","12.767","0.054931644","2.344353050146","0.554409242012363","28.21955724",
"7/27/1990","-75","6.40069007873535","1203","28.139","13.827","0","2.33425041361727","0.598590449908","26.143703568",
"7/28/1990","-75","6.40069007873535","1203","28.663","14.814","0","3.18880139279333","0.509891144480845","28.22303808",
"7/29/1990","-75","6.40069007873535","1203","28.378","15.145","0.0858308544","2.81803141898726","0.517045854601525","28.03960512",
"7/30/1990","-75","6.40069007873535","1203","28.26","15.156","0.11157984","2.6146237641188","0.541087683259118","21.80002104",
"7/31/1990","-75","6.40069007873535","1203","28.289","14.586","0","3.30044950353984","0.498726464145158","28.31782104",
"8/1/1990","-75","6.40069007873535","1203","28.996","14.6","0.140762448","2.56249551973586","0.504186936044331","28.36811952",
"8/2/1990","-75","6.40069007873535","1203","29.076","13.431","1.26342828","2.41206600898428","0.569258249426385","28.0220058",
"8/3/1990","-75","6.40069007873535","1203","29.661","13.897","0","2.36582710028523","0.545230876160105","27.44937756",
"8/4/1990","-75","6.40069007873535","1203","28.82","13.786","0.0034332264","2.34315303670219","0.514918450744672","28.16061552",
"8/5/1990","-75","6.40069007873535","1203","29.077","14.582","0","2.48659298702838","0.513904366222487","28.25707176",
"8/6/1990","-75","6.40069007873535","1203","29.957","15.439","0","2.66316456369625","0.473780331921367","26.78861232",
"8/7/1990","-75","6.40069007873535","1203","29.904","11.251","0","2.28852814265848","0.531603245003278","28.40230836",
"8/8/1990","-75","6.40069007873535","1203","29.55","12.856","0","2.36527180518714","0.484980458799045","28.59473952",
"8/9/1990","-75","6.40069007873535","1203","30.199","15.815","0","2.81621240087678","0.467978774243295","27.31117356",
"8/10/1990","-75","6.40069007873535","1203","29.839","15.607","0","3.04928487137358","0.492099310688039","27.52430436",
"8/11/1990","-75","6.40069007873535","1203","29.692","15.694","0.291824424","3.11046901116728","0.479715663458385","28.24065576",
"8/12/1990","-75","6.40069007873535","1203","30.074","15.475","1.174163868","2.58910367496679","0.535285602270394","28.30595904",
"8/13/1990","-75","6.40069007873535","1203","30.369","12.764","1.7372142","2.38799105125332","0.594956852687751","28.59822864",
"8/14/1990","-75","6.40069007873535","1203","29.535","14.447","1.86080688","2.10129924869987","0.625180433370641","23.727772368",
"8/15/1990","-75","6.40069007873535","1203","28.492","14.884","7.57026684","1.92610652871865","0.713957893077745","25.858240632",
"8/16/1990","-75","6.40069007873535","1203","29.138","14.366","8.05778496","2.12252718274909","0.68374533334115","28.66596192",
"8/17/1990","-75","6.40069007873535","1203","29.695","13.259","0.9201024","2.14657625046387","0.629830922402717","28.52144928",
"8/18/1990","-75","6.40069007873535","1203","30.184","15.117","0.78277608","2.20038598223983","0.548941067201031","28.73942352",
"8/19/1990","-75","6.40069007873535","1203","29.992","13.688","0.9716031432","2.12256262345142","0.582305040585781","28.85709204",
"8/20/1990","-75","6.40069007873535","1203","30.22","15.37","0.065231316","2.4616158731435","0.441738806417102","26.24579568",
"8/21/1990","-75","6.40069007873535","1203","29.421","15.651","0","2.90198860481206","0.462828071177737","29.07275832",
"8/22/1990","-75","6.40069007873535","1203","29.864","15.074","0","3.06608979783431","0.440827509405578","29.503404",
"8/23/1990","-75","6.40069007873535","1203","28.865","15.114","0","3.10241960438489","0.448951710708209","28.96217352",
"8/24/1990","-75","6.40069007873535","1203","29.334","15.191","0.6008148","2.67402203464182","0.497833955808503","28.8676152",
"8/25/1990","-75","6.40069007873535","1203","29.62","13.831","1.01623536","2.1380457111824","0.5704484878692","28.46008512",
"8/26/1990","-75","6.40069007873535","1203","28.867","15.305","8.45947242","1.35089537299229","0.707947868624287","16.83190674",
"8/27/1990","-75","6.40069007873535","1203","23.99","11.572","22.96828656","1.24715255040359","0.849904038505331","11.358053568",
"8/28/1990","-75","6.40069007873535","1203","28.084","13.173","0","2.1794432778387","0.626334986840513","26.726399568",
"8/29/1990","-75","6.40069007873535","1203","27.669","12.213","10.37521836","1.77442497545166","0.766994460709962","27.93206592",
"8/30/1990","-75","6.40069007873535","1203","27.935","15.082","15.435786564","1.8863060465789","0.763414410565956","23.0928777",
"8/31/1990","-75","6.40069007873535","1203","26.575","16.123","37.99552788","1.35912992686304","0.860518553065363","19.63929186",
"9/1/1990","-75","6.40069007873535","1203","26.609","15.794","39.46322754","1.56883809533036","0.843559400514078","23.35145139",
"9/2/1990","-75","6.40069007873535","1203","28.503","13.858","15.296742","1.79870735364108","0.760633618889964","23.616339768",
"9/3/1990","-75","6.40069007873535","1203","27.577","13.188","1.94320728","1.88623183461236","0.68867088554564","21.5091639",
"9/4/1990","-75","6.40069007873535","1203","28.671","14.841","0.151062192","2.28212101052023","0.567344726662001","28.29712356",
"9/5/1990","-75","6.40069007873535","1203","29.882","14.931","0.054931644","2.29648673856211","0.502583254262424","29.324142",
"9/6/1990","-75","6.40069007873535","1203","28.942","14.991","1.3183592184","1.88140820738847","0.616051923012946","22.7109924",
"9/7/1990","-75","6.40069007873535","1203","28.389","14.236","2.9954934","1.86330934715405","0.642025822148259","22.27634712",
"9/8/1990","-75","6.40069007873535","1203","28.178","15.208","5.7008736","1.95206358108171","0.65457564197939","23.056591032",
"9/9/1990","-75","6.40069007873535","1203","28.633","14.749","10.5159798","2.02618844055495","0.701374714727439","27.0250308",
"9/10/1990","-75","6.40069007873535","1203","28.786","13.485","6.7874904","2.06981321066576","0.697226656686984","28.5932844",
"9/11/1990","-75","6.40069007873535","1203","29.305","14.293","7.4380896","1.99310836563567","0.677284442691866","28.9046826",
"9/12/1990","-75","6.40069007873535","1203","30.078","14.699","8.2775169792","2.0015210450371","0.675843544156404","28.54507464",
"9/13/1990","-75","6.40069007873535","1203","29.671","14.799","6.6810613176","2.1176645856824","0.672125763370945","27.51210396",
"9/14/1990","-75","6.40069007873535","1203","27.99","13.136","1.4179248","2.19387995249504","0.629796830152423","25.41065472",
"9/15/1990","-75","6.40069007873535","1203","28.988","14.792","0","2.27867637090935","0.505315635477733","29.1132522",
"9/16/1990","-75","6.40069007873535","1203","29.405","12.966","1.37157624","2.21591767356416","0.543111868051541","28.811592",
"9/17/1990","-75","6.40069007873535","1203","29.89","13.149","0","2.14365666765691","0.507127967200907","29.159712",
"9/18/1990","-75","6.40069007873535","1203","30.208","12.67","0","2.16438534224604","0.526812960002709","29.03270328",
"9/19/1990","-75","6.40069007873535","1203","29.557","13.78","2.30026104","2.08858023813583","0.587991446101711","27.85331124",
"9/20/1990","-75","6.40069007873535","1203","29.836","13.584","8.18138214","1.59548032518012","0.717668167558257","22.010629248",
"9/21/1990","-75","6.40069007873535","1203","25.445","14.923","8.52470388","1.75195162221462","0.810412686131486","24.023252232",
"9/22/1990","-75","6.40069007873535","1203","22.219","13.9","5.7266256528","1.04971498256458","0.896219637424615","9.10771731",
"9/23/1990","-75","6.40069007873535","1203","24.041","14.557","4.039191072","1.46458224654329","0.834178297087599","18.4997214",
"9/24/1990","-75","6.40069007873535","1203","27.024","13.627","20.3109721992","1.77532848410532","0.767025559228305","25.620072768",
"9/25/1990","-75","6.40069007873535","1203","28.149","12.396","2.61440244","1.87256047141976","0.725290024952186","28.09360836",
"9/26/1990","-75","6.40069007873535","1203","28.262","14.744","5.340385944","2.05481738026315","0.646714689365578","25.52817096",
"9/27/1990","-75","6.40069007873535","1203","28.453","14.302","7.477567128","1.97587475566619","0.700073415819514","26.51079384",
"9/28/1990","-75","6.40069007873535","1203","27.743","14.994","13.75351398","1.92117717239062","0.764624701130078","27.169308",
"9/29/1990","-75","6.40069007873535","1203","27.762","15.574","20.77274232","1.87899878257962","0.774788677612396","27.54708696",
"9/30/1990","-75","6.40069007873535","1203","29.27","15.298","11.307337992","2.19249446985164","0.709523773168277","27.7637688",
"10/1/1990","-75","6.40069007873535","1203","28.833","14.503","10.09368792","1.88431810151831","0.721132385688552","27.11390976",
"10/2/1990","-75","6.40069007873535","1203","29.438","15.394","11.573408232","1.93482958973071","0.733103975639583","24.751347768",
"10/3/1990","-75","6.40069007873535","1203","25.076","16.13","24.75700308","1.39887831823501","0.8559548866906","14.957044632",
"10/4/1990","-75","6.40069007873535","1203","24.51","15.616","6.634711404","1.59132638437936","0.824784603987915","17.019902232",
"10/5/1990","-75","6.40069007873535","1203","23.633","14.754","7.37972964","0.752352300342903","0.836916082606452","11.940410232",
"10/6/1990","-75","6.40069007873535","1203","27.753","13.204","8.48006928","1.64516667179522","0.770087495767674","25.761713832",
"10/7/1990","-75","6.40069007873535","1203","26.95","13.127","6.72569208","1.5303206120111","0.798006594549455","23.586247368",
"10/8/1990","-75","6.40069007873535","1203","27.82","13.838","2.550886164","1.77494692618297","0.739885049412325","28.2787875",
"10/9/1990","-75","6.40069007873535","1203","25.776","14.026","2.74314978","1.6907391964473","0.778069191811106","26.2613826",
"10/10/1990","-75","6.40069007873535","1203","19.594","13.425","5.9085864","1.0673023789129","0.958741144356513","8.33433264",
"10/11/1990","-75","6.40069007873535","1203","25.711","15.423","13.81873968","1.32739214716337","0.893935407088027","24.249267",
"10/12/1990","-75","6.40069007873535","1203","23.967","14.928","13.4754156","1.40237301023748","0.865618376025336","22.2810714",
"10/13/1990","-75","6.40069007873535","1203","25.594","15.666","9.2903147856","1.42659267683371","0.855583718665276","19.92414258",
"10/14/1990","-75","6.40069007873535","1203","26.427","15.838","9.3452472","1.32903503601957","0.861791957628476","18.730236888",
"10/15/1990","-75","6.40069007873535","1203","25.641","15.941","32.481764532","1.57186492622795","0.874210736725528","27.62864802",
"10/16/1990","-75","6.40069007873535","1203","24.337","16.017","15.88554324","1.19309108358754","0.933019482625636","15.98169339",
"10/17/1990","-75","6.40069007873535","1203","18.786","13.391","29.1463828992","0.921037811591817","0.984502188723736","2.63390616",
"10/18/1990","-75","6.40069007873535","1203","27.08","14.159","8.0303216832","1.71514017812738","0.811584463126412","24.2643969",
"10/19/1990","-75","6.40069007873535","1203","22.154","15.46","10.79921628","1.33015357187909","0.887381743729697","8.06749056",
"10/20/1990","-75","6.40069007873535","1203","22.066","13.384","8.414843616","1.3048619028422","0.91807614829126","13.5884304",
"10/21/1990","-75","6.40069007873535","1203","26.155","12.949","4.4460324","1.36560514534255","0.852193407337628","22.7910897",
"10/22/1990","-75","6.40069007873535","1203","23.869","14.937","22.61467062","1.24905492898124","0.897237405468077","15.9666759",
"10/23/1990","-75","6.40069007873535","1203","23.859","13.45","34.87987944","1.38676532936475","0.9344625685209","18.52942716",
"10/24/1990","-75","6.40069007873535","1203","25.348","11.631","4.260637008","1.53742897577448","0.810382662666871","20.172772368",
"10/25/1990","-75","6.40069007873535","1203","24.567","13.218","0","1.54202859657317","0.725460415588589","18.64709766",
"10/26/1990","-75","6.40069007873535","1203","26.774","11.726","0","1.78932286670447","0.741431389584518","26.6546781",
"10/27/1990","-75","6.40069007873535","1203","24.098","12.579","0.00686646","1.5358504276535","0.785207115421456","17.15321421",
"10/28/1990","-75","6.40069007873535","1203","25.826","13.721","22.19581728","1.31973063477383","0.861073706273098","24.920271",
"10/29/1990","-75","6.40069007873535","1203","19.764","15.766","77.24759544","0.625980159927863","0.982734911007713","7.38224604",
"10/30/1990","-75","6.40069007873535","1203","22.36","15.738","27.541344996","1.00343901795839","0.934306865025661","16.5830607",
"10/31/1990","-75","6.40069007873535","1203","22.931","15.902","46.3468473","1.2584588102988","0.9302849675824","11.00688552",
"11/1/1990","-75","6.40069007873535","1203","22.748","16.317","29.67339384","1.11841414566619","0.953670168749173","12.9464982",
"11/2/1990","-75","6.40069007873535","1203","18.809","15.977","37.086583464","0.844138054352205","0.979714843184451","1.584449892",
"11/3/1990","-75","6.40069007873535","1203","19.911","14.802","4.724119836","1.29797350312654","0.953720911488699","7.276500648",
"11/4/1990","-75","6.40069007873535","1203","23.466","15.083","14.743989144","1.29568420078385","0.917052552586597","18.1391634",
"11/5/1990","-75","6.40069007873535","1203","22.653","14.369","45.09457056","0.885502722562516","0.954552969488505","7.26564654",
"11/6/1990","-75","6.40069007873535","1203","23.746","14.204","12.85915176","1.06287928419742","0.920124244255275","14.69092563",
"11/7/1990","-75","6.40069007873535","1203","26.759","14.067","4.6777743432","1.79629496035937","0.769273547541407","26.54089272",
"11/8/1990","-75","6.40069007873535","1203","26.542","14.88","9.27657828","1.87613509858552","0.79333994456116","26.2205946",
"11/9/1990","-75","6.40069007873535","1203","26.604","16.132","14.101980408","1.74630690782301","0.801612083942802","23.4271737",
"11/10/1990","-75","6.40069007873535","1203","27.204","13.654","7.0861804056","1.76289749033615","0.781228418572235","22.8654549",
"11/11/1990","-75","6.40069007873535","1203","27.372","13.505","0.413704152","1.93746119146117","0.702066859855835","25.834491",
"11/12/1990","-75","6.40069007873535","1203","26.036","14.802","0.01373292","1.69659347154933","0.699604436417359","20.50503264",
"11/13/1990","-75","6.40069007873535","1203","27.204","12.597","0.0514983888","1.79478138589164","0.702224743248239","25.16923116",
"11/14/1990","-75","6.40069007873535","1203","27.54","14.07","0","1.94853814735471","0.657720106188185","25.4631384",
"11/15/1990","-75","6.40069007873535","1203","27.864","15.303","0","2.1079450367634","0.620595223366743","26.2515438",
"11/16/1990","-75","6.40069007873535","1203","28.074","12.512","0","2.15720064084334","0.629131604027925","26.36561448",
"11/17/1990","-75","6.40069007873535","1203","27.953","13.965","0","2.20344682718626","0.58870355818741","26.15534928",
"11/18/1990","-75","6.40069007873535","1203","25.588","15.792","0.0205993728","1.578366529255","0.647864836274193","14.4254853",
"11/19/1990","-75","6.40069007873535","1203","27.953","15.093","6.85272492","2.05877242839414","0.662472294152736","25.38798408",
"11/20/1990","-75","6.40069007873535","1203","27.403","15.196","14.94827388","1.88406226886751","0.782042152739989","24.360016032",
"11/21/1990","-75","6.40069007873535","1203","26.106","14.544","17.46654408","1.51853220382984","0.804453561617205","19.53815184",
"11/22/1990","-75","6.40069007873535","1203","26.012","15.626","29.98923804","1.1649289835694","0.860754768109589","15.70652298",
"11/23/1990","-75","6.40069007873535","1203","20.638","15.052","26.74312848","1.24069360369216","0.903838884732316","8.27824842",
"11/24/1990","-75","6.40069007873535","1203","25.343","13.996","6.87504276","1.66937384526904","0.775987163683823","21.047229",
"11/25/1990","-75","6.40069007873535","1203","25.63","14.175","7.726480128","1.70839646430145","0.774796570416226","21.1800312",
"11/26/1990","-75","6.40069007873535","1203","26.462","15.235","11.1476898792","1.46301938667208","0.801277900879106","21.1713777",
"11/27/1990","-75","6.40069007873535","1203","26.977","14.867","11.804298552","1.81627343736851","0.764711909955893","23.6877813",
"11/28/1990","-75","6.40069007873535","1203","24.071","15.35","30.8715853392","1.42162219341992","0.899637349700035","22.2039576",
"11/29/1990","-75","6.40069007873535","1203","20.444","12.49","19.648359","0.96662137020636","0.975402388082536","8.37882954",
"11/30/1990","-75","6.40069007873535","1203","23.897","14.238","10.1434735872","1.61101976374544","0.870938852176461","21.5364429",
"12/1/1990","-75","6.40069007873535","1203","25.502","14.736","13.67454744","1.50858627331622","0.882442742823908","24.266578032",
"12/2/1990","-75","6.40069007873535","1203","23.883","16.051","44.69375664","1.17889366589863","0.96024910559291","15.98231448",
"12/3/1990","-75","6.40069007873535","1203","21.859","16.784","46.53740376","1.05782057064262","0.968863549595327","7.5097665",
"12/4/1990","-75","6.40069007873535","1203","20.03","16.424","72.8564976","0.82874037335626","0.977376603546578","2.9170098",
"12/5/1990","-75","6.40069007873535","1203","20.149","15.418","33.05509704","1.38035436357337","0.960270427242569","7.82690931",
"12/6/1990","-75","6.40069007873535","1203","20.522","14.356","10.594942344","1.35804133334776","0.940180471868285","10.11291048",
"12/7/1990","-75","6.40069007873535","1203","20.994","15.692","19.823451696","0.664301989961428","0.95855276022153","4.31111268",
"12/8/1990","-75","6.40069007873535","1203","18.67","14.061","29.978941068","0.595743878201175","0.98143499251482","2.10712446",
"12/9/1990","-75","6.40069007873535","1203","22.107","12.605","6.9179526","0.925743807974692","0.950909474724082","9.12797064",
"12/10/1990","-75","6.40069007873535","1203","20.924","13.928","2.0187382464","1.13877467304576","0.937074916953264","6.47757882",
"12/11/1990","-75","6.40069007873535","1203","22.77","14.342","5.101779204","1.2340591174372","0.923939008393741","15.36328512",
"12/12/1990","-75","6.40069007873535","1203","23.702","13.228","1.792142856","1.55949328165046","0.905993059902055","18.411695352",
"12/13/1990","-75","6.40069007873535","1203","25.516","13.795","0.0446319576","1.78770748218173","0.803594468361624","22.543487568",
"12/14/1990","-75","6.40069007873535","1203","26.662","12.858","0.020599344","2.00384720000681","0.678968590471168","24.9037353",
"12/15/1990","-75","6.40069007873535","1203","26.571","12.55","2.7671778","1.9181176709484","0.685002041438688","25.1051094",
"12/16/1990","-75","6.40069007873535","1203","27.293","13.098","0","2.11985388389528","0.598996454727137","25.2715518",
"12/17/1990","-75","6.40069007873535","1203","27.08","14.295","0.195694056","1.92426326075485","0.655684770451597","24.862885632",
"12/18/1990","-75","6.40069007873535","1203","27.686","13.553","0","2.07170236138009","0.608930691032355","23.9277906",
"12/19/1990","-75","6.40069007873535","1203","27.441","13.89","1.76811498","1.81825142481044","0.635580723295926","22.8780072",
"12/20/1990","-75","6.40069007873535","1203","27.111","12.934","0.8754732","2.03683119885849","0.690588909757378","25.0401357",
"12/21/1990","-75","6.40069007873535","1203","27.18","14.003","0.5424498","1.89488558865805","0.644305589978497","23.5888299",
"12/22/1990","-75","6.40069007873535","1203","26.646","12.542","0","1.82268186118445","0.687272150116855","23.8887009",
"12/23/1990","-75","6.40069007873535","1203","26.739","14.266","0.25062552","1.9559155620845","0.707352808828001","24.5666853",
"12/24/1990","-75","6.40069007873535","1203","25.644","14.316","4.875183828","1.68660265958583","0.796013646628639","21.428385048",
"12/25/1990","-75","6.40069007873535","1203","25.806","12.142","11.00692764","1.66787100663679","0.799738472709132","23.6166129",
"12/26/1990","-75","6.40069007873535","1203","26.08","14.597","2.734567056","1.88073737804019","0.771519704176912","24.4718442",
"12/27/1990","-75","6.40069007873535","1203","25.934","14.447","4.08896982","1.71198026855629","0.782809617552956","21.58109892",
"12/28/1990","-75","6.40069007873535","1203","24.414","14.707","13.5303499584","1.38717718170109","0.877946453490053","16.38703188",
"12/29/1990","-75","6.40069007873535","1203","26.054","13.918","8.3599092","1.81241186669544","0.764458626512541","23.7599406",
"12/30/1990","-75","6.40069007873535","1203","26.163","15.193","18.4518828","1.56131498026558","0.833545654358329","20.6617545",
"12/31/1990","-75","6.40069007873535","1203","25.453","15.637","15.47011512","0.804976991530949","0.901611880991947","15.2121888",
"1/1/1991","-75","6.40069007873535","1203","17.274","15.845","46.1734776","0.867624928051243","0.98293775905878","0.72939348",
"1/2/1991","-75","6.40069007873535","1203","19.77","14.273","22.951985472","1.12655140872718","0.967360905732292","3.31397118",
"1/3/1991","-75","6.40069007873535","1203","23.694","13.399","18.20640024","1.29455151611804","0.917865757625661","15.70854906",
"1/4/1991","-75","6.40069007873535","1203","24.669","13.137","7.08274728","1.3230710825472","0.89091223619806","16.62873984",
"1/5/1991","-75","6.40069007873535","1203","25.458","14.926","11.729622276","1.76624972601107","0.851657343112601","18.333564552",
"1/6/1991","-75","6.40069007873535","1203","24.057","14.017","13.454823528","1.73098471120295","0.855918963057846","23.531848632",
"1/7/1991","-75","6.40069007873535","1203","22.242","15.66","27.27356184","1.48140050277657","0.942465826782744","19.54096605",
"1/8/1991","-75","6.40069007873535","1203","24.023","14.844","25.27541712","1.24625961707697","0.880769884614948","14.01187158",
"1/9/1991","-75","6.40069007873535","1203","25.941","13.504","4.859734428","1.75758755832403","0.805777459290985","24.7537701",
"1/10/1991","-75","6.40069007873535","1203","26.779","14.963","7.664678964","1.90293112667336","0.813413984289586","25.2419598",
"1/11/1991","-75","6.40069007873535","1203","22.5","15.931","15.71732316","1.50376514349082","0.942880353870257","15.42460068",
"1/12/1991","-75","6.40069007873535","1203","22.354","16.074","14.31141444","0.870134495681134","0.935994407456667","9.00613224",
"1/13/1991","-75","6.40069007873535","1203","22.546","15.732","12.86001972","0.855061900287798","0.934825088330556","8.55911466",
"1/14/1991","-75","6.40069007873535","1203","23.453","12.208","13.5509508","0.992110304839307","0.892146760896671","9.59771439",
"1/15/1991","-75","6.40069007873535","1203","22.917","13.56","1.194762096","1.44774456002551","0.776473525308327","12.7674504",
"1/16/1991","-75","6.40069007873535","1203","21.867","14.641","8.55731736","0.91728853931779","0.905678605835163","11.2255272",
"1/17/1991","-75","6.40069007873535","1203","23.991","12.654","0.8497241424","1.38972860469211","0.799097123110101","14.30943678",
"1/18/1991","-75","6.40069007873535","1203","23.56","13.775","2.540588292","1.41013210914071","0.864401755990735","15.6245112",
"1/19/1991","-75","6.40069007873535","1203","22.738","11.847","0.9132390144","1.16466564313898","0.87052803028509","10.797802488",
"1/20/1991","-75","6.40069007873535","1203","22.482","11.966","0.0068664528","1.50343250286929","0.794482482420539","14.8231683",
"1/21/1991","-75","6.40069007873535","1203","25.005","12.42","1.2187963512","1.67854743963844","0.794832586395359","23.57201538",
"1/22/1991","-75","6.40069007873535","1203","25.63","14.098","0.7604596008","1.81815550577198","0.798464480037422","22.5473031",
"1/23/1991","-75","6.40069007873535","1203","26.354","10.938","0.0274658328","1.83945108983762","0.706223993529155","24.6574089",
"1/24/1991","-75","6.40069007873535","1203","27.902","13.425","0","2.22988388665119","0.541305756581005","26.8663491",
"1/25/1991","-75","6.40069007873535","1203","28.005","14.293","0","2.20654516784296","0.56465647501667","26.2955304",
"1/26/1991","-75","6.40069007873535","1203","28.028","13.662","0","2.14700508279866","0.546733901348749","26.9583831",
"1/27/1991","-75","6.40069007873535","1203","28.63","14.87","0","2.20854469494696","0.492696927639851","26.469450432",
"1/28/1991","-75","6.40069007873535","1203","29.03","16.04","3.2718636","2.10317612141516","0.58658320288474","26.275221",
"1/29/1991","-75","6.40069007873535","1203","28.771","14.368","1.4076216","2.0054402017935","0.664858293803502","26.3005893",
"1/30/1991","-75","6.40069007873535","1203","29.661","16.391","0.0583649064","2.08668014114905","0.494921168523231","25.4699352",
"1/31/1991","-75","6.40069007873535","1203","28.588","16.218","3.4126272","1.88998084558944","0.583009591539791","23.198458032",
"2/1/1991","-75","6.40069007873535","1203","27.236","13.777","0.7965076392","1.72923884312339","0.676588807055227","23.3555697",
"2/2/1991","-75","6.40069007873535","1203","24.141","13.681","0.3398896368","1.38543001171099","0.697620584829286","10.354324968",
"2/3/1991","-75","6.40069007873535","1203","24.546","15.068","8.579635272","0.62441365043967","0.823404926790432","10.97358966",
"2/4/1991","-75","6.40069007873535","1203","25.216","14.728","3.491592192","1.32013468813865","0.788190278817369","16.52456529",
"2/5/1991","-75","6.40069007873535","1203","27.141","13.078","0.6660464256","1.64911288529228","0.694651779294485","25.1578683",
"2/6/1991","-75","6.40069007873535","1203","27.529","14.689","0.758743668","1.70330904055778","0.654070692346166","24.3716535",
"2/7/1991","-75","6.40069007873535","1203","27.588","15.966","0.48751848","1.77339252259883","0.610125897104739","23.913335232",
"2/8/1991","-75","6.40069007873535","1203","22.316","13.211","0.77934294","1.24875380057796","0.805061265570275","17.852063832",
"2/9/1991","-75","6.40069007873535","1203","25.141","13.521","0.854873424","1.67290747349451","0.807924807277368","16.65905328",
"2/10/1991","-75","6.40069007873535","1203","27.241","14.711","1.8367766424","1.7016863661712","0.799686960356851","22.87203345",
"2/11/1991","-75","6.40069007873535","1203","26.826","14.687","10.663608492","1.72478930140398","0.856463943327193","20.59009272",
"2/12/1991","-75","6.40069007873535","1203","26.287","15.25","20.080952352","1.49617863228476","0.85886841444452","22.87670553",
"2/13/1991","-75","6.40069007873535","1203","26.963","13.968","15.26756796","1.54576745384236","0.854309751509219","19.9765143",
"2/14/1991","-75","6.40069007873535","1203","26.175","14.43","14.574045168","1.61219568534865","0.876701917243036","20.37903588",
"2/15/1991","-75","6.40069007873535","1203","26.922","14.398","11.672978112","1.66832141365992","0.804401009453626","26.195790168",
"2/16/1991","-75","6.40069007873535","1203","25.868","16.244","26.06506596","1.49464026601278","0.87656479350272","19.60053876",
"2/17/1991","-75","6.40069007873535","1203","25.171","16.281","34.98287364","1.35577779532528","0.918004549332461","17.20597815",
"2/18/1991","-75","6.40069007873535","1203","24.141","15.343","20.96328888","1.44491681674158","0.884335659025575","19.46171079",
"2/19/1991","-75","6.40069007873535","1203","22.144","14.591","22.08595536","1.39587461854511","0.917484215937694","8.9292969",
"2/20/1991","-75","6.40069007873535","1203","18.264","15.735","15.3774284328","0.941258663343299","0.920798007376205","3.47056902",
